Sp_Name,SpName,id,order,family,subfamily,tribe,genus,specificEpithet,CMW_sciName,MSW3_sciName,SynonymUsedMDD,X,tiplabel,gen,fam,ord,clade,higher,MSW3_sciName_matched,genes,extinct.,samp,PC,SynonymMatched,Phylo_Name,PhyloName
Niviventer_fulvescens,Niviventer fulvescens,1003592,RODENTIA,MURIDAE,MURINAE,RATTINI,Niviventer,fulvescens,Niviventer fulvescens,Niviventer fulvescens,NA,217,Niviventer_fulvescens_MURIDAE_RODENTIA,Niviventer,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Niviventer_fulvescens,4,0,sampled,PC11_Muridae,NA,Niviventer_fulvescens,Niviventer fulvescens
Niviventer_langbianis,Niviventer langbianis,1003520,RODENTIA,MURIDAE,MURINAE,RATTINI,Chiromyscus,langbianis,Chiromyscus langbianis,Chiromyscus langbianis,Chiromyscus langbianis,382,Chiromyscus_langbianis_MURIDAE_RODENTIA,Chiromyscus,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Chiromyscus_langbianis,4,0,sampled,PC11_Muridae,Chiromyscus_langbianis,Chiromyscus_langbianis,Chiromyscus langbianis
Niviventer_rapit,Niviventer rapit,1003601,RODENTIA,MURIDAE,MURINAE,RATTINI,Niviventer,rapit,Niviventer rapit,Niviventer rapit,NA,218,Niviventer_rapit_MURIDAE_RODENTIA,Niviventer,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Niviventer_rapit,4,0,sampled,PC11_Muridae,NA,Niviventer_rapit,Niviventer rapit
Nyctomys_sumichrasti,Nyctomys sumichrasti,1002834,RODENTIA,CRICETIDAE,TYLOMYINAE,NA,Nyctomys,sumichrasti,Nyctomys sumichrasti,Nyctomys sumichrasti,NA,219,Nyctomys_sumichrasti_CRICETIDAE_RODENTIA,Nyctomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Nyctomys_sumichrasti,4,0,sampled,PC12_Cricetidae,NA,Nyctomys_sumichrasti,Nyctomys sumichrasti
Ochrotomys_nuttalli,Ochrotomys nuttalli,1002250,RODENTIA,CRICETIDAE,NEOTOMINAE,OCHROTOMYINI,Ochrotomys,nuttalli,Ochrotomys nuttalli,Ochrotomys nuttalli,NA,220,Ochrotomys_nuttalli_CRICETIDAE_RODENTIA,Ochrotomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Ochrotomys_nuttalli,4,0,sampled,PC12_Cricetidae,NA,Ochrotomys_nuttalli,Ochrotomys nuttalli
Oecomys_bicolor,Oecomys bicolor,1002617,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Oecomys,bicolor,Oecomys bicolor,Oecomys bicolor,NA,221,Oecomys_bicolor_CRICETIDAE_RODENTIA,Oecomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Oecomys_bicolor,7,0,sampled,PC12_Cricetidae,NA,Oecomys_bicolor,Oecomys bicolor
Oecomys_phaeotis,Oecomys phaeotis,1002625,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Oecomys,phaeotis,Oecomys phaeotis,Oecomys phaeotis,NA,222,Oecomys_phaeotis_CRICETIDAE_RODENTIA,Oecomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Oecomys_phaeotis,0,0,imputed,PC12_Cricetidae,NA,Oecomys_phaeotis,Oecomys phaeotis
Oecomys_roberti,Oecomys roberti,1002627,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Oecomys,roberti,Oecomys roberti,Oecomys roberti,NA,223,Oecomys_roberti_CRICETIDAE_RODENTIA,Oecomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Oecomys_roberti,3,0,sampled,PC12_Cricetidae,NA,Oecomys_roberti,Oecomys roberti
Oecomys_superans,Oecomys superans,1002630,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Oecomys,superans,Oecomys superans,Oecomys superans,NA,224,Oecomys_superans_CRICETIDAE_RODENTIA,Oecomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Oecomys_superans,4,0,sampled,PC12_Cricetidae,NA,Oecomys_superans,Oecomys superans
Oecomys_trinitatis,Oecomys trinitatis,1002633,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Oecomys,trinitatis,Oecomys trinitatis,Oecomys trinitatis,NA,225,Oecomys_trinitatis_CRICETIDAE_RODENTIA,Oecomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Oecomys_trinitatis,2,0,sampled,PC12_Cricetidae,NA,Oecomys_trinitatis,Oecomys trinitatis
Oenomys_hypoxanthus,Oenomys hypoxanthus,1003101,RODENTIA,MURIDAE,MURINAE,ARVICANTHINI,Oenomys,hypoxanthus,Oenomys hypoxanthus,Oenomys hypoxanthus,NA,226,Oenomys_hypoxanthus_MURIDAE_RODENTIA,Oenomys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Oenomys_hypoxanthus,6,0,sampled,PC11_Muridae,NA,Oenomys_hypoxanthus,Oenomys hypoxanthus
Oligoryzomys_andinus,Oligoryzomys andinus,1002634,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Oligoryzomys,andinus,Oligoryzomys andinus,Oligoryzomys andinus,NA,227,Oligoryzomys_andinus_CRICETIDAE_RODENTIA,Oligoryzomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Oligoryzomys_andinus,2,0,sampled,PC12_Cricetidae,NA,Oligoryzomys_andinus,Oligoryzomys andinus
Oligoryzomys_destructor,Oligoryzomys destructor,1002640,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Oligoryzomys,destructor,Oligoryzomys destructor,Oligoryzomys destructor,NA,228,Oligoryzomys_destructor_CRICETIDAE_RODENTIA,Oligoryzomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Oligoryzomys_destructor,4,0,sampled,PC12_Cricetidae,NA,Oligoryzomys_destructor,Oligoryzomys destructor
Oligoryzomys_flavescens,Oligoryzomys flavescens,1002641,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Oligoryzomys,flavescens,Oligoryzomys flavescens,Oligoryzomys flavescens,NA,229,Oligoryzomys_flavescens_CRICETIDAE_RODENTIA,Oligoryzomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Oligoryzomys_flavescens,5,0,sampled,PC12_Cricetidae,NA,Oligoryzomys_flavescens,Oligoryzomys flavescens
Oligoryzomys_fulvescens,Oligoryzomys fulvescens,1002642,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Oligoryzomys,fulvescens,Oligoryzomys fulvescens,Oligoryzomys fulvescens,NA,230,Oligoryzomys_fulvescens_CRICETIDAE_RODENTIA,Oligoryzomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Oligoryzomys_fulvescens,7,0,sampled,PC12_Cricetidae,NA,Oligoryzomys_fulvescens,Oligoryzomys fulvescens
Oligoryzomys_microtis,Oligoryzomys microtis,1002647,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Oligoryzomys,microtis,Oligoryzomys microtis,Oligoryzomys microtis,NA,231,Oligoryzomys_microtis_CRICETIDAE_RODENTIA,Oligoryzomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Oligoryzomys_microtis,4,0,sampled,PC12_Cricetidae,NA,Oligoryzomys_microtis,Oligoryzomys microtis
Oligoryzomys_nigripes,Oligoryzomys nigripes,1002649,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Oligoryzomys,nigripes,Oligoryzomys nigripes,Oligoryzomys nigripes,NA,232,Oligoryzomys_nigripes_CRICETIDAE_RODENTIA,Oligoryzomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Oligoryzomys_nigripes,5,0,sampled,PC12_Cricetidae,NA,Oligoryzomys_nigripes,Oligoryzomys nigripes
Oligoryzomys_vegetus,Oligoryzomys vegetus,1002654,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Oligoryzomys,vegetus,Oligoryzomys vegetus,Oligoryzomys vegetus,NA,233,Oligoryzomys_vegetus_CRICETIDAE_RODENTIA,Oligoryzomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Oligoryzomys_vegetus,3,0,sampled,PC12_Cricetidae,NA,Oligoryzomys_vegetus,Oligoryzomys vegetus
Onychomys_arenicola,Onychomys arenicola,1002264,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Onychomys,arenicola,Onychomys arenicola,Onychomys arenicola,NA,235,Onychomys_arenicola_CRICETIDAE_RODENTIA,Onychomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Onychomys_arenicola,4,0,sampled,PC12_Cricetidae,NA,Onychomys_arenicola,Onychomys arenicola
Onychomys_leucogaster,Onychomys leucogaster,1002265,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Onychomys,leucogaster,Onychomys leucogaster,Onychomys leucogaster,NA,236,Onychomys_leucogaster_CRICETIDAE_RODENTIA,Onychomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Onychomys_leucogaster,7,0,sampled,PC12_Cricetidae,NA,Onychomys_leucogaster,Onychomys leucogaster
Onychomys_torridus,Onychomys torridus,1002266,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Onychomys,torridus,Onychomys torridus,Onychomys torridus,NA,237,Onychomys_torridus_CRICETIDAE_RODENTIA,Onychomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Onychomys_torridus,4,0,sampled,PC12_Cricetidae,NA,Onychomys_torridus,Onychomys torridus
Oryzomys_couesi,Oryzomys couesi,1002659,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Oryzomys,couesi,Oryzomys couesi,Oryzomys couesi,NA,238,Oryzomys_couesi_CRICETIDAE_RODENTIA,Oryzomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Oryzomys_couesi,6,0,sampled,PC12_Cricetidae,NA,Oryzomys_couesi,Oryzomys couesi
Otomys_dartmouthi,Otomys dartmouthi,1003397,RODENTIA,MURIDAE,MURINAE,OTOMYINI,Otomys,dartmouthi,Otomys dartmouthi,Otomys dartmouthi,NA,239,Otomys_dartmouthi_MURIDAE_RODENTIA,Otomys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Otomys_dartmouthi,1,0,sampled,PC11_Muridae,NA,Otomys_dartmouthi,Otomys dartmouthi
Otomys_denti,Otomys denti,1003398,RODENTIA,MURIDAE,MURINAE,OTOMYINI,Otomys,denti,Otomys denti,Otomys denti,NA,240,Otomys_denti_MURIDAE_RODENTIA,Otomys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Otomys_denti,4,0,sampled,PC11_Muridae,NA,Otomys_denti,Otomys denti
Otospermophilus_beecheyi,Otospermophilus beecheyi,1001765,RODENTIA,SCIURIDAE,XERINAE,MARMOTINI,Otospermophilus,beecheyi,Otospermophilus beecheyi,Spermophilus beecheyi,NA,241,Otospermophilus_beecheyi_SCIURIDAE_RODENTIA,Otospermophilus,SCIURIDAE,RODENTIA,Squirrel-related,Euarchontoglires,NA,3,0,sampled,PC13_SquirrelRelated,NA,Otospermophilus_beecheyi,Otospermophilus beecheyi
Oxymycterus_dasytrichus,Oxymycterus dasytrichus,1002455,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Oxymycterus,dasytrichus,Oxymycterus dasytrichus,Oxymycterus dasytrichus,NA,242,Oxymycterus_dasytrichus_CRICETIDAE_RODENTIA,Oxymycterus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Oxymycterus_dasytrichus,1,0,sampled,PC12_Cricetidae,NA,Oxymycterus_dasytrichus,Oxymycterus dasytrichus
Oxymycterus_inca,Oxymycterus inca,1002459,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Oxymycterus,inca,Oxymycterus inca,Oxymycterus inca,NA,243,Oxymycterus_inca_CRICETIDAE_RODENTIA,Oxymycterus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Oxymycterus_inca,0,0,imputed,PC12_Cricetidae,NA,Oxymycterus_inca,Oxymycterus inca
Oxymycterus_paramensis,Oxymycterus paramensis,1002465,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Oxymycterus,paramensis,Oxymycterus paramensis,Oxymycterus paramensis,NA,244,Oxymycterus_paramensis_CRICETIDAE_RODENTIA,Oxymycterus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Oxymycterus_paramensis,1,0,sampled,PC12_Cricetidae,NA,Oxymycterus_paramensis,Oxymycterus paramensis
Oxymycterus_wayku,Oxymycterus wayku,1002468,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Oxymycterus,wayku,Oxymycterus wayku,NA,NA,245,Oxymycterus_wayku_CRICETIDAE_RODENTIA,Oxymycterus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,NA,1,0,sampled,PC12_Cricetidae,NA,Oxymycterus_wayku,Oxymycterus wayku
Paraxerus_boehmi,Paraxerus boehmi,1001821,RODENTIA,SCIURIDAE,XERINAE,PROTOXERINI,Paraxerus,boehmi,Paraxerus boehmi,Paraxerus boehmi,NA,246,Paraxerus_boehmi_SCIURIDAE_RODENTIA,Paraxerus,SCIURIDAE,RODENTIA,Squirrel-related,Euarchontoglires,Paraxerus_boehmi,0,0,imputed,PC13_SquirrelRelated,NA,Paraxerus_boehmi,Paraxerus boehmi
Pattonomys_occasius,Pattonomys occasius,1001411,RODENTIA,ECHIMYIDAE,ECHIMYINAE,ECHIMYINI,Leiuromys,occasius,Leiuromys occasius,Makalata occasius,Leiuromys occasius,247,Pattonomys_occasius_ECHIMYIDAE_RODENTIA,Pattonomys,ECHIMYIDAE,RODENTIA,Guinea_pig-related,Euarchontoglires,NA,2,0,sampled,PC14_GuineaPigRelated,NA,Pattonomys_occasius,Pattonomys occasius
Perognathus_flavescens,Perognathus flavescens,1001950,RODENTIA,HETEROMYIDAE,PEROGNATHINAE,NA,Perognathus,flavescens,Perognathus flavescens,Perognathus flavescens,NA,248,Perognathus_flavescens_HETEROMYIDAE_RODENTIA,Perognathus,HETEROMYIDAE,RODENTIA,Mouse-related,Euarchontoglires,Perognathus_flavescens,2,0,sampled,PC7_Castorimorpha,NA,Perognathus_flavescens,Perognathus flavescens
Perognathus_flavus,Perognathus flavus,1001951,RODENTIA,HETEROMYIDAE,PEROGNATHINAE,NA,Perognathus,flavus,Perognathus flavus,Perognathus flavus,NA,249,Perognathus_flavus_HETEROMYIDAE_RODENTIA,Perognathus,HETEROMYIDAE,RODENTIA,Mouse-related,Euarchontoglires,Perognathus_flavus,6,0,sampled,PC7_Castorimorpha,NA,Perognathus_flavus,Perognathus flavus
Perognathus_inornatus,Perognathus inornatus,1001952,RODENTIA,HETEROMYIDAE,PEROGNATHINAE,NA,Perognathus,inornatus,Perognathus inornatus,Perognathus inornatus,NA,250,Perognathus_inornatus_HETEROMYIDAE_RODENTIA,Perognathus,HETEROMYIDAE,RODENTIA,Mouse-related,Euarchontoglires,Perognathus_inornatus,1,0,sampled,PC7_Castorimorpha,NA,Perognathus_inornatus,Perognathus inornatus
Perognathus_longimembris,Perognathus longimembris,1001953,RODENTIA,HETEROMYIDAE,PEROGNATHINAE,NA,Perognathus,longimembris,Perognathus longimembris,Perognathus longimembris,NA,251,Perognathus_longimembris_HETEROMYIDAE_RODENTIA,Perognathus,HETEROMYIDAE,RODENTIA,Mouse-related,Euarchontoglires,Perognathus_longimembris,4,0,sampled,PC7_Castorimorpha,NA,Perognathus_longimembris,Perognathus longimembris
Perognathus_parvus,Perognathus parvus,1001956,RODENTIA,HETEROMYIDAE,PEROGNATHINAE,NA,Perognathus,parvus,Perognathus parvus,Perognathus parvus,NA,252,Perognathus_parvus_HETEROMYIDAE_RODENTIA,Perognathus,HETEROMYIDAE,RODENTIA,Mouse-related,Euarchontoglires,Perognathus_parvus,4,0,sampled,PC7_Castorimorpha,NA,Perognathus_parvus,Perognathus parvus
Peromyscus_aztecus,Peromyscus aztecus,1002270,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,aztecus,Peromyscus aztecus,Peromyscus aztecus,NA,253,Peromyscus_aztecus_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_aztecus,5,0,sampled,PC12_Cricetidae,NA,Peromyscus_aztecus,Peromyscus aztecus
Peromyscus_boylii,Peromyscus boylii,1002273,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,boylii,Peromyscus boylii,Peromyscus boylii,NA,254,Peromyscus_boylii_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_boylii,6,0,sampled,PC12_Cricetidae,NA,Peromyscus_boylii,Peromyscus boylii
Peromyscus_californicus,Peromyscus californicus,1002275,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,californicus,Peromyscus californicus,Peromyscus californicus,NA,255,Peromyscus_californicus_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_californicus,3,0,sampled,PC12_Cricetidae,NA,Peromyscus_californicus,Peromyscus californicus
Peromyscus_crinitus,Peromyscus crinitus,1002280,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,crinitus,Peromyscus crinitus,Peromyscus crinitus,NA,256,Peromyscus_crinitus_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_crinitus,4,0,sampled,PC12_Cricetidae,NA,Peromyscus_crinitus,Peromyscus crinitus
Peromyscus_difficilis,Peromyscus difficilis,1002282,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,difficilis,Peromyscus difficilis,Peromyscus difficilis,NA,257,Peromyscus_difficilis_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_difficilis,2,0,sampled,PC12_Cricetidae,NA,Peromyscus_difficilis,Peromyscus difficilis
Peromyscus_eremicus,Peromyscus eremicus,1002283,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,eremicus,Peromyscus eremicus,Peromyscus eremicus,NA,258,Peromyscus_eremicus_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_eremicus,4,0,sampled,PC12_Cricetidae,NA,Peromyscus_eremicus,Peromyscus eremicus
Peromyscus_gossypinus,Peromyscus gossypinus,1002289,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,gossypinus,Peromyscus gossypinus,Peromyscus gossypinus,NA,259,Peromyscus_gossypinus_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_gossypinus,2,0,sampled,PC12_Cricetidae,NA,Peromyscus_gossypinus,Peromyscus gossypinus
Peromyscus_gratus,Peromyscus gratus,1002291,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,gratus,Peromyscus gratus,Peromyscus gratus,NA,260,Peromyscus_gratus_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_gratus,2,0,sampled,PC12_Cricetidae,NA,Peromyscus_gratus,Peromyscus gratus
Peromyscus_leucopus,Peromyscus leucopus,1002303,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,leucopus,Peromyscus leucopus,Peromyscus leucopus,NA,261,Peromyscus_leucopus_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_leucopus,15,0,sampled,PC12_Cricetidae,NA,Peromyscus_leucopus,Peromyscus leucopus
Peromyscus_levipes,Peromyscus levipes,1002305,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,levipes,Peromyscus levipes,Peromyscus levipes,NA,262,Peromyscus_levipes_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_levipes,4,0,sampled,PC12_Cricetidae,NA,Peromyscus_levipes,Peromyscus levipes
Peromyscus_maniculatus,Peromyscus maniculatus,1002307,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,maniculatus,Peromyscus maniculatus,Peromyscus maniculatus,NA,263,Peromyscus_maniculatus_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_maniculatus,28,0,sampled,PC12_Cricetidae,NA,Peromyscus_maniculatus,Peromyscus maniculatus
Peromyscus_megalops,Peromyscus megalops,1002309,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,megalops,Peromyscus megalops,Peromyscus megalops,NA,264,Peromyscus_megalops_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_megalops,3,0,sampled,PC12_Cricetidae,NA,Peromyscus_megalops,Peromyscus megalops
Peromyscus_melanocarpus,Peromyscus melanocarpus,1002311,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,melanocarpus,Peromyscus melanocarpus,Peromyscus melanocarpus,NA,265,Peromyscus_melanocarpus_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_melanocarpus,2,0,sampled,PC12_Cricetidae,NA,Peromyscus_melanocarpus,Peromyscus melanocarpus
Peromyscus_melanophrys,Peromyscus melanophrys,1002312,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,melanophrys,Peromyscus melanophrys,Peromyscus melanophrys,NA,266,Peromyscus_melanophrys_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_melanophrys,3,0,sampled,PC12_Cricetidae,NA,Peromyscus_melanophrys,Peromyscus melanophrys
Peromyscus_melanotis,Peromyscus melanotis,1002313,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,melanotis,Peromyscus melanotis,Peromyscus melanotis,NA,267,Peromyscus_melanotis_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_melanotis,3,0,sampled,PC12_Cricetidae,NA,Peromyscus_melanotis,Peromyscus melanotis
Peromyscus_mexicanus,Peromyscus mexicanus,1002316,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,mexicanus,Peromyscus mexicanus,Peromyscus mexicanus,NA,268,Peromyscus_mexicanus_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_mexicanus,4,0,sampled,PC12_Cricetidae,NA,Peromyscus_mexicanus,Peromyscus mexicanus
Peromyscus_nasutus,Peromyscus nasutus,1002318,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,nasutus,Peromyscus nasutus,Peromyscus nasutus,NA,269,Peromyscus_nasutus_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_nasutus,1,0,sampled,PC12_Cricetidae,NA,Peromyscus_nasutus,Peromyscus nasutus
Peromyscus_truei,Peromyscus truei,1002341,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,truei,Peromyscus truei,Peromyscus truei,NA,270,Peromyscus_truei_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_truei,2,0,sampled,PC12_Cricetidae,NA,Peromyscus_truei,Peromyscus truei
Petinomys_crinitus,Petinomys crinitus,1001657,RODENTIA,SCIURIDAE,SCIURINAE,PTEROMYINI,Petinomys,crinitus,Petinomys crinitus,Petinomys crinitus,NA,274,Petinomys_crinitus_SCIURIDAE_RODENTIA,Petinomys,SCIURIDAE,RODENTIA,Squirrel-related,Euarchontoglires,Petinomys_crinitus,0,0,imputed,PC13_SquirrelRelated,NA,Petinomys_crinitus,Petinomys crinitus
Petinomys_setosus,Petinomys setosus,1001663,RODENTIA,SCIURIDAE,SCIURINAE,PTEROMYINI,Petinomys,setosus,Petinomys setosus,Petinomys setosus,NA,275,Petinomys_setosus_SCIURIDAE_RODENTIA,Petinomys,SCIURIDAE,RODENTIA,Squirrel-related,Euarchontoglires,Petinomys_setosus,3,0,sampled,PC13_SquirrelRelated,NA,Petinomys_setosus,Petinomys setosus
Phenacomys_intermedius,Phenacomys intermedius,1002197,RODENTIA,CRICETIDAE,ARVICOLINAE,PHENACOMYINI,Phenacomys,intermedius,Phenacomys intermedius,Phenacomys intermedius,NA,276,Phenacomys_intermedius_CRICETIDAE_RODENTIA,Phenacomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Phenacomys_intermedius,4,0,sampled,PC12_Cricetidae,NA,Phenacomys_intermedius,Phenacomys intermedius
Phyllotis_alisosiensis,Phyllotis alisosiensis,1002715,RODENTIA,CRICETIDAE,SIGMODONTINAE,PHYLLOTINI,Phyllotis,alisosiensis,Phyllotis alisosiensis,NA,NA,277,Phyllotis_alisosiensis_CRICETIDAE_RODENTIA,Phyllotis,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,NA,1,0,sampled,PC12_Cricetidae,NA,Phyllotis_alisosiensis,Phyllotis alisosiensis
Phyllotis_anitae,Phyllotis anitae,1002718,RODENTIA,CRICETIDAE,SIGMODONTINAE,PHYLLOTINI,Phyllotis,anitae,Phyllotis anitae,NA,NA,278,Phyllotis_anitae_CRICETIDAE_RODENTIA,Phyllotis,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,NA,1,0,sampled,PC12_Cricetidae,NA,Phyllotis_anitae,Phyllotis anitae
Phyllotis_osilae,Phyllotis osilae,1002730,RODENTIA,CRICETIDAE,SIGMODONTINAE,PHYLLOTINI,Phyllotis,osilae,Phyllotis osilae,Phyllotis osilae,NA,279,Phyllotis_osilae_CRICETIDAE_RODENTIA,Phyllotis,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Phyllotis_osilae,4,0,sampled,PC12_Cricetidae,NA,Phyllotis_osilae,Phyllotis osilae
Phyllotis_xanthopygus,Phyllotis xanthopygus,1002734,RODENTIA,CRICETIDAE,SIGMODONTINAE,PHYLLOTINI,Phyllotis,xanthopygus,Phyllotis xanthopygus,Phyllotis xanthopygus,NA,280,Phyllotis_xanthopygus_CRICETIDAE_RODENTIA,Phyllotis,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Phyllotis_xanthopygus,6,0,sampled,PC12_Cricetidae,NA,Phyllotis_xanthopygus,Phyllotis xanthopygus
