,Sp_Name,SpName,MDD_id,order,family,subfamily,tribe,genus,specificEpithet,CMW_sciName,MSW3_sciName.x,CheekPouch,CheekPouchSource,SynonymUsedMDD,MSW3_sciName.y,MSW3_ID,MSWFamilyLatin,Diet.Inv,Diet.Vend,Diet.Vect,Diet.Vfish,Diet.Vunk,Diet.Scav,Diet.Fruit,Diet.Nect,Diet.Seed,Diet.PlantO,DietFillSource,Diet.Source,Diet.Certainty,ForStrat.Value,ForStrat.Certainty,Activity.Nocturnal,Activity.Crepuscular,Activity.Diurnal,ActivityFillSource,Activity.Source,Activity.Certainty,BodyMass.Value,BodyMass.Source,BodyMass.SpecLevel,SynonymUsedElt,Order,Family,Genus,Body_mass_g,MassFillSource,Adult_svl_cm,Litter_clutch_size,Diel_activity,Habitat_breadth_IUCN,Forest,Savanna,Shrubland,Grassland,Wetland,Rocky.areas,Caves.and.subterranean,Desert,Marine,Marine.intertidal.or.coastal.supratidal,Artificial,Introduced.vegetation,Other.Unknown,HabitatFillSource,SynonymUsedEtard,HBL,TL,HFL,EL,WT,RTL,RHFL,REL,ExtMsmtsFillSource,Habitat,H.source,Life.mode,Life.modeFillSource,Saltation,SaltationFillSource,SynonymUsedAlhajeri,,,
265,Peromyscus_difficilis,Peromyscus difficilis,1002282,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,difficilis,Peromyscus difficilis,Peromyscus difficilis,0,,NA,Peromyscus difficilis,1596,Cricetidae,50,0,0,0,0,10,20,0,20,0,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,28,Ref_117,1,,RODENTIA,CRICETIDAE,Peromyscus,27.975,,10.2,3.69,Nocturnal,3,1,0,0,1,0,0,0,1,0,0,0,0,0,,,103,109,25,24,24,1.06,0.24,0.23,,Shrubland,Map,Terrestrial,,S0,,,,,
266,Peromyscus_eremicus,Peromyscus eremicus,1002283,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,eremicus,Peromyscus eremicus,Peromyscus eremicus,0,,NA,Peromyscus eremicus,1606,Cricetidae,50,0,0,0,0,10,20,0,20,0,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,23.65,Ref_117,1,,RODENTIA,CRICETIDAE,Peromyscus,22.73,,9.12,2.56,Nocturnal,2,0,0,1,0,0,0,0,1,0,0,0,0,0,,,85,96,20,18,17,1.13,0.24,0.21,,Shrubland,Map,Terrestrial,,S0,,,,,
267,Peromyscus_gossypinus,Peromyscus gossypinus,1002289,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,gossypinus,Peromyscus gossypinus,Peromyscus gossypinus,0,,NA,Peromyscus gossypinus,1583,Cricetidae,50,0,0,0,0,10,20,0,20,0,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,29.39,Ref_117,1,,RODENTIA,CRICETIDAE,Peromyscus,27.68,,10.2755,3.865,Nocturnal,8,1,0,1,1,1,0,1,0,0,1,1,0,0,,,100,71,22,17,27,0.71,0.22,0.17,,Forest,Map,Terrestrial,,S0,,,,,
268,Peromyscus_gratus,Peromyscus gratus,1002291,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,gratus,Peromyscus gratus,Peromyscus gratus,0,,NA,Peromyscus gratus,1584,Cricetidae,50,0,0,0,0,10,20,0,20,0,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,27.35,Ref_117,1,,RODENTIA,CRICETIDAE,Peromyscus,27.35,,10.2,3.445,Nocturnal,6,1,0,1,1,0,1,0,0,0,0,1,0,0,,,102,100,24,22,26,0.98,0.24,0.22,,Forest,Map,Terrestrial,,S0,,,,,
269,Peromyscus_leucopus,Peromyscus leucopus,1002303,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,leucopus,Peromyscus leucopus,Peromyscus leucopus,0,,NA,Peromyscus leucopus,1624,Cricetidae,50,0,0,0,0,10,20,0,20,0,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,21.17,Ref_117,1,,RODENTIA,CRICETIDAE,Peromyscus,21.17,,10.0705,4.3075,Nocturnal,6,1,0,1,1,0,0,0,1,0,0,1,0,0,,,91,75,21,17,23,0.82,0.23,0.19,,Forest,Map,Terrestrial,,S0,,,,,
270,Peromyscus_levipes,Peromyscus levipes,1002305,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,levipes,Peromyscus levipes,Peromyscus levipes,0,,NA,Peromyscus levipes,1622,Cricetidae,50,0,0,0,0,10,20,0,20,0,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,23,Ref_128,1,,RODENTIA,CRICETIDAE,Peromyscus,23,,10.7,3.185,Nocturnal,3,1,0,1,0,0,1,0,0,0,0,0,0,0,,,98,103,23,20,20,1.05,0.23,0.20,,Forest,Map,Terrestrial,,S0,,,,,
271,Peromyscus_maniculatus,Peromyscus maniculatus,1002307,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,maniculatus,Peromyscus maniculatus,Peromyscus maniculatus,0,,NA,Peromyscus maniculatus,1611,Cricetidae,50,0,0,0,0,10,20,0,20,0,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,21.28,Ref_117,1,,RODENTIA,CRICETIDAE,Peromyscus,20.5,,9.8875,4.6875,Nocturnal,13,1,0,1,1,1,1,0,1,0,0,1,0,0,,,86,67,20,17,19,0.78,0.23,0.20,,Forest,Map,Terrestrial,,S0,,,,,
272,Peromyscus_megalops,Peromyscus megalops,1002309,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,megalops,Peromyscus megalops,Peromyscus megalops,0,,NA,Peromyscus megalops,1609,Cricetidae,50,0,0,0,0,10,20,0,20,0,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,66.2,Ref_117,1,,RODENTIA,CRICETIDAE,Peromyscus,66.2,,NA,1.95,Nocturnal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,135,146,30,26,56,1.08,0.22,0.19,,Forest,IUCN,Terrestrial,,S0,,,,,
273,Peromyscus_melanocarpus,Peromyscus melanocarpus,1002311,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,melanocarpus,Peromyscus melanocarpus,Peromyscus melanocarpus,0,,NA,Peromyscus melanocarpus,1613,Cricetidae,50,0,0,0,0,10,20,0,20,0,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,59,Ref_117,1,,RODENTIA,CRICETIDAE,Peromyscus,59,,12.512,2.09,Nocturnal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,124,138,28,23,43,1.11,0.23,0.19,,Forest,IUCN,Terrestrial,,S0,,,,,
274,Peromyscus_melanophrys,Peromyscus melanophrys,1002312,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,melanophrys,Peromyscus melanophrys,Peromyscus melanophrys,0,,NA,Peromyscus melanophrys,1626,Cricetidae,50,0,0,0,0,10,20,0,20,0,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,40,Ref_117,1,,RODENTIA,CRICETIDAE,Peromyscus,40,,NA,2.92,Nocturnal,2,0,0,0,0,0,1,0,1,0,0,0,0,0,,,116,122,26,22,54,1.05,0.22,0.19,,Shrubland,Map,Terrestrial,,S0,,,,,
275,Peromyscus_melanotis,Peromyscus melanotis,1002313,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,melanotis,Peromyscus melanotis,Peromyscus melanotis,0,,NA,Peromyscus melanotis,1637,Cricetidae,50,0,0,0,0,10,20,0,20,0,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,39.6,Ref_117,1,,RODENTIA,CRICETIDAE,Peromyscus,39.59,,9.8875,3.91,Nocturnal,3,1,0,0,1,0,1,0,0,0,0,0,0,0,,,84,70,20,17,22,0.83,0.24,0.20,,Shrubland,Map,Terrestrial,,S0,,,,,
276,Peromyscus_mexicanus,Peromyscus mexicanus,1002316,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,mexicanus,Peromyscus mexicanus,Peromyscus mexicanus,0,,NA,Peromyscus mexicanus,1634,Cricetidae,50,0,0,0,0,10,20,0,20,0,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,32.6,Ref_117,1,,RODENTIA,CRICETIDAE,Peromyscus,42.58,,12.492,2.4875,Nocturnal,5,1,0,1,0,0,1,0,0,0,0,1,0,0,,,116,123,27,21,40,1.06,0.23,0.18,,Forest,Map,Terrestrial,,S0,,,,,
277,Peromyscus_nasutus,Peromyscus nasutus,1002318,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,nasutus,Peromyscus nasutus,Peromyscus nasutus,0,,NA,Peromyscus nasutus,1633,Cricetidae,50,0,0,0,0,10,20,0,20,0,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,28,Ref_117,1,,RODENTIA,CRICETIDAE,Peromyscus,28,,10.2,3.69,Nocturnal,2,1,0,0,0,0,1,0,0,0,0,0,0,0,,,93,94,23,23,24,1.01,0.25,0.25,,Shrubland,Map,Terrestrial,,S0,,,,,
278,Peromyscus_truei,Peromyscus truei,1002341,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,truei,Peromyscus truei,Peromyscus truei,0,,NA,Peromyscus truei,1593,Cricetidae,50,0,0,0,0,10,20,0,20,0,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,27.35,Ref_117,1,,RODENTIA,CRICETIDAE,Peromyscus,27.35,,10.2,3.49,Nocturnal,4,1,0,1,0,0,1,0,1,0,0,0,0,0,,,92,91,23,24,23,0.99,0.25,0.26,,Grassland,Map,Terrestrial,,S0,,,,,
282,Petinomys_crinitus,Petinomys crinitus,1001657,RODENTIA,SCIURIDAE,SCIURINAE,PTEROMYINI,Petinomys,crinitus,Petinomys crinitus,Petinomys crinitus,0,,NA,Petinomys crinitus,919,Sciuridae,0,0,0,0,0,0,30,0,30,40,,Ref_1,ABC,Ar,A,1,0,0,,Ref_1,ABC,113,Ref_117,1,,RODENTIA,SCIURIDAE,Petinomys,447.035,,24.899,NA,Nocturnal,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,310,260,42,34,NA,0.84,0.14,0.11,IR,Forest,IUCN,Arboreal,,S0,,,,,
283,Petinomys_setosus,Petinomys setosus,1001663,RODENTIA,SCIURIDAE,SCIURINAE,PTEROMYINI,Petinomys,setosus,Petinomys setosus,Petinomys setosus,0,,NA,Petinomys setosus,921,Sciuridae,0,0,0,0,0,0,30,0,30,40,,Ref_1,ABC,Ar,A,1,0,0,,Ref_1,ABC,38.44,Ref_117,1,,RODENTIA,SCIURIDAE,Petinomys,42.25,,11.864,1.5,Nocturnal,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,,134,118,26,15,NA,0.88,0.19,0.11,,Forest,IUCN,Arboreal,,S0,,,,,
284,Phenacomys_intermedius,Phenacomys intermedius,1002197,RODENTIA,CRICETIDAE,ARVICOLINAE,PHENACOMYINI,Phenacomys,intermedius,Phenacomys intermedius,Phenacomys intermedius,0,,NA,Phenacomys intermedius,1510,Cricetidae,0,0,0,0,0,0,20,0,20,60,,Ref_1,ABC,G,A,1,1,0,,Ref_1,ABC,25.2,Ref_117,1,,RODENTIA,CRICETIDAE,Phenacomys,25.2,,11.2335,4.64,Nocturnal,3,1,0,1,1,0,0,0,0,0,0,0,0,0,,,96,33,16,12,22,0.34,0.17,0.12,,Forest,Map,Terrestrial,,S0,,,,,
285,Phyllotis_alisosiensis,Phyllotis alisosiensis,1002715,RODENTIA,CRICETIDAE,SIGMODONTINAE,PHYLLOTINI,Phyllotis,alisosiensis,Phyllotis alisosiensis,NA,0,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,40,60,GV,NA,NA,NA,NA,1,1,1,GV,NA,NA,NA,NA,NA,none,RODENTIA,CRICETIDAE,Phyllotis,52,7,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,none found,140,131,30,22,52,0.94,0.21,0.16,,Forest,IUCN,Terrestrial,,S2,,,,,
286,Phyllotis_anitae,Phyllotis anitae,1002718,RODENTIA,CRICETIDAE,SIGMODONTINAE,PHYLLOTINI,Phyllotis,anitae,Phyllotis anitae,NA,0,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,40,60,GV,NA,NA,NA,NA,1,1,1,GV,NA,NA,NA,NA,NA,none,RODENTIA,CRICETIDAE,Phyllotis,49.78681631,,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,,100,102,29,20,26,1.02,0.29,0.20,,Forest,IUCN,Terrestrial,,S2,,,,,
287,Phyllotis_osilae,Phyllotis osilae,1002730,RODENTIA,CRICETIDAE,SIGMODONTINAE,PHYLLOTINI,Phyllotis,osilae,Phyllotis osilae,Phyllotis osilae,0,,NA,Phyllotis osilae,1914,Cricetidae,0,0,0,0,0,0,0,0,40,60,,Ref_1,ABC,G,A,1,1,1,,Ref_1,ABC,49,Ref_117,1,,RODENTIA,CRICETIDAE,Phyllotis,46.32,,15,4.25,Nocturnal,3,0,0,0,1,0,1,0,0,0,0,1,0,0,,,118,120,28,22,49,1.02,0.24,0.19,,Grassland,Map,Terrestrial,,S2,,,,,
288,Phyllotis_xanthopygus,Phyllotis xanthopygus,1002734,RODENTIA,CRICETIDAE,SIGMODONTINAE,PHYLLOTINI,Phyllotis,xanthopygus,Phyllotis xanthopygus,Phyllotis xanthopygus,0,,NA,Phyllotis xanthopygus,1913,Cricetidae,0,0,0,0,0,0,0,0,40,60,,Ref_1,ABC,G,A,1,1,1,,Ref_1,ABC,56.3,Ref_117,1,,RODENTIA,CRICETIDAE,Phyllotis,52.43,,13.56,4.02,Nocturnal,8,1,0,1,1,0,1,0,0,0,0,1,0,0,,,126,116,25,27,59,0.92,0.2,0.21,,Rocky Areas,Map,Terrestrial,,S2,,,,,
289,Praomys_jacksoni,Praomys jacksoni,1003482,RODENTIA,MURIDAE,MURINAE,PRAOMYINI,Praomys,jacksoni,Praomys jacksoni,Praomys jacksoni,0,,NA,Praomys jacksoni,2207,Muridae,20,0,0,0,0,0,30,0,30,20,,Ref_1,ABC,S,A,1,0,0,,Ref_1,ABC,42,Ref_117,1,,RODENTIA,MURIDAE,Praomys,39.01,,12.079,3.585,Nocturnal,4,1,0,0,0,0,0,0,0,0,0,1,0,0,,,120,143,36,21,NA,1.19,0.3,0.18,,Forest,Map,Scansorial,,S0,,,,,
290,Proechimys_brevicauda,Proechimys brevicauda,1001447,RODENTIA,ECHIMYIDAE,ECHIMYINAE,MYOCASTORINI,Proechimys,brevicauda,Proechimys brevicauda,Proechimys brevicauda,0,,NA,Proechimys brevicauda,2988,Echimyidae,0,0,0,0,0,0,20,0,10,70,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,285,Ref_117,1,,RODENTIA,ECHIMYIDAE,Proechimys,284.995,,NA,2.4,Nocturnal,4,1,0,0,0,0,0,0,0,0,0,1,0,0,,,196,115,39,20,NA,0.59,0.2,0.10,,Forest,Map,Terrestrial,,S0,,,,,
291,Proechimys_pattoni,Proechimys pattoni,1001462,RODENTIA,ECHIMYIDAE,ECHIMYINAE,MYOCASTORINI,Proechimys,pattoni,Proechimys pattoni,Proechimys pattoni,0,,NA,Proechimys pattoni,2964,Echimyidae,0,0,0,0,0,0,20,0,10,70,,Ref_2,D1,G,A,1,0,0,,Ref_2,D1,292.04,"Ref_2, Ref_3",0,,RODENTIA,ECHIMYIDAE,Proechimys,293.1955,,NA,2.4,Nocturnal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,180,126,41,20,NA,0.7,0.23,0.11,,Forest,IUCN,Terrestrial,,S0,,,,,
292,Proechimys_semispinosus,Proechimys semispinosus,1001465,RODENTIA,ECHIMYIDAE,ECHIMYINAE,MYOCASTORINI,Proechimys,semispinosus,Proechimys semispinosus,Proechimys semispinosus,0,,NA,Proechimys semispinosus,2971,Echimyidae,0,0,0,0,0,0,20,0,10,70,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,360.5,Ref_117,1,,RODENTIA,ECHIMYIDAE,Proechimys,360.5,,26.4655,2.6875,Nocturnal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,219,159,50,23,NA,0.73,0.23,0.11,,Forest,IUCN,Terrestrial,,S0,,,,,
293,Proechimys_simonsi,Proechimys simonsi,1001466,RODENTIA,ECHIMYIDAE,ECHIMYINAE,MYOCASTORINI,Proechimys,simonsi,Proechimys simonsi,Proechimys simonsi,0,,NA,Proechimys simonsi,2970,Echimyidae,0,0,0,0,0,0,20,0,10,70,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,285,Ref_117,1,,RODENTIA,ECHIMYIDAE,Proechimys,285,,NA,2.4,Nocturnal,4,1,0,0,0,0,0,0,0,0,0,1,0,0,,,210,153,43,24,NA,0.73,0.2,0.11,,Forest,Map,Terrestrial,,S0,,,,,
294,Proechimys_steerei,Proechimys steerei,1001467,RODENTIA,ECHIMYIDAE,ECHIMYINAE,MYOCASTORINI,Proechimys,steerei,Proechimys steerei,Proechimys steerei,0,,NA,Proechimys steerei,2968,Echimyidae,0,0,0,0,0,0,20,0,10,70,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,285,Ref_117,1,,RODENTIA,ECHIMYIDAE,Proechimys,284.995,,NA,2.4,Nocturnal,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,354,164,56,23,450,0.46,0.16,0.06,,Forest,IUCN,Terrestrial,,S0,,,,,
295,Pteromyscus_pulverulentus,Pteromyscus pulverulentus,1001667,RODENTIA,SCIURIDAE,SCIURINAE,PTEROMYINI,Pteromyscus,pulverulentus,Pteromyscus pulverulentus,Pteromyscus pulverulentus,0,,NA,Pteromyscus pulverulentus,930,Sciuridae,0,0,0,0,0,0,30,0,20,50,,Ref_96,ABC,Ar,A,1,1,1,,Ref_1,ABC,334.25,Ref_117,1,,RODENTIA,SCIURIDAE,Pteromyscus,251.3,,24.7,1.285,Nocturnal,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,225,216,43,21,226,0.96,0.19,0.09,,Forest,IUCN,Arboreal,,S0,,,,,
296,Rattus_andamanensis,Rattus andamanensis,1003610,RODENTIA,MURIDAE,MURINAE,RATTINI,Rattus,andamanensis,Rattus andamanensis,Rattus andamanensis,0,,NA,Rattus andamanensis,2669,Muridae,30,0,0,0,0,0,20,0,40,10,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,149.96,"Ref_2, Ref_3",0,,RODENTIA,MURIDAE,Rattus,149.96,,19.5995,8.3125,Nocturnal,4,1,0,0,0,0,0,0,0,0,0,1,0,0,,,177,191,34,23,NA,1.08,0.19,0.13,,Forest,Map,Terrestrial,,S0,,,,,
297,Rattus_argentiventer,Rattus argentiventer,1003612,RODENTIA,MURIDAE,MURINAE,RATTINI,Rattus,argentiventer,Rattus argentiventer,Rattus argentiventer,0,,NA,Rattus argentiventer,2666,Muridae,30,0,0,0,0,0,20,0,40,10,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,133.13,Ref_117,1,,RODENTIA,MURIDAE,Rattus,165.37,,19.79,8.395,Nocturnal,3,0,0,0,1,0,0,0,0,0,0,1,0,0,,,199,201,38,20,NA,1.01,0.19,0.10,,Forest,Map,Terrestrial,,S0,,,,,
298,Rattus_baluensis,Rattus baluensis,1003614,RODENTIA,MURIDAE,MURINAE,RATTINI,Rattus,baluensis,Rattus baluensis,Rattus baluensis,0,,NA,Rattus baluensis,2683,Muridae,30,0,0,0,0,0,20,0,40,10,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,108.75,Ref_117,1,,RODENTIA,MURIDAE,Rattus,108.125,,19,NA,Nocturnal,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,,169,176,30,19,110,1.04,0.18,0.11,,Forest,Map,Terrestrial,,S0,,,,,
299,Rattus_everetti,Rattus everetti,1003622,RODENTIA,MURIDAE,MURINAE,RATTINI,Rattus,everetti,Rattus everetti,Rattus everetti,0,,NA,Rattus everetti,2658,Muridae,30,0,0,0,0,0,20,0,40,10,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,255.03,Ref_117,1,,RODENTIA,MURIDAE,Rattus,254.28,,19,NA,Other,3,1,0,1,0,0,0,0,0,0,0,0,0,0,,,222,212,46,27,355,0.95,0.21,0.12,,Forest,Map,Terrestrial,,S0,,,,,
300,Rattus_losea,Rattus losea,1003635,RODENTIA,MURIDAE,MURINAE,RATTINI,Rattus,losea,Rattus losea,Rattus losea,0,,NA,Rattus losea,2676,Muridae,30,0,0,0,0,0,20,0,40,10,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,77,Ref_117,1,,RODENTIA,MURIDAE,Rattus,90.815,,NA,NA,Nocturnal,7,1,0,1,1,0,0,0,0,0,0,1,0,0,,,150,131,29,17,NA,0.87,0.19,0.11,,Forest,Map,Terrestrial,,S0,,,,,
301,Rattus_nitidus,Rattus nitidus,1003648,RODENTIA,MURIDAE,MURINAE,RATTINI,Rattus,nitidus,Rattus nitidus,Rattus nitidus,0,,NA,Rattus nitidus,2632,Muridae,30,0,0,0,0,0,20,0,40,10,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,133.5,Ref_117,1,,RODENTIA,MURIDAE,Rattus,116.76,,18.258,3.09,Nocturnal,17,1,0,1,1,0,0,0,0,0,0,1,0,0,,,168,152,36,21,NA,0.9,0.21,0.12,,Forest,Map,Terrestrial,,S0,,,,,
302,Rattus_tanezumi,Rattus tanezumi,1003669,RODENTIA,MURIDAE,MURINAE,RATTINI,Rattus,tanezumi,Rattus tanezumi,Rattus tanezumi,0,,NA,Rattus tanezumi,2651,Muridae,30,0,0,0,0,0,20,0,40,10,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,134,Ref_117,1,,RODENTIA,MURIDAE,Rattus,140.84,,20.199,5.95,Nocturnal,18,1,0,1,1,0,0,0,0,0,0,1,0,0,,,159,168,31,21,NA,1.06,0.19,0.13,,Forest,Map,Terrestrial,,S0,,,,,
303,Rattus_tiomanicus,Rattus tiomanicus,1003672,RODENTIA,MURIDAE,MURINAE,RATTINI,Rattus,tiomanicus,Rattus tiomanicus,Rattus tiomanicus,0,,NA,Rattus tiomanicus,2639,Muridae,30,0,0,0,0,0,20,0,40,10,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,129.96,Ref_117,1,,RODENTIA,MURIDAE,Rattus,129.96,,19.5995,4.875,Nocturnal,7,1,0,0,1,0,0,0,0,0,0,1,0,0,,,192,183,35,20,NA,0.95,0.18,0.10,,Forest,Map,Terrestrial,,S0,,,,,
304,Reithrodon_auritus,Reithrodon auritus,1002738,RODENTIA,CRICETIDAE,SIGMODONTINAE,REITHRODONTINI,Reithrodon,auritus,Reithrodon auritus,Reithrodon auritus,0,,NA,Reithrodon auritus,1929,Cricetidae,0,0,0,0,0,0,0,0,0,100,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,70.85,Ref_117,1,,RODENTIA,CRICETIDAE,Reithrodon,75.45,,17.125,3.9575,Other,4,0,0,1,1,0,0,0,0,0,0,0,0,0,,,135,90,32,23,NA,0.67,0.24,0.17,,Shrubland,Map,Terrestrial,,S2,,,,,
305,Reithrodontomys_brevirostris,Reithrodontomys brevirostris,1002348,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,brevirostris,Reithrodontomys brevirostris,Reithrodontomys brevirostris,0,,NA,Reithrodontomys brevirostris,1541,Cricetidae,0,0,0,0,0,0,0,0,50,50,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,12.9,Ref_117,1,,RODENTIA,CRICETIDAE,Reithrodontomys,12.9,,10.864,3.4,Nocturnal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,70,109,18,14,NA,1.56,0.26,0.20,,Forest,IUCN,Terrestrial,,S0,,,,,
306,Reithrodontomys_fulvescens,Reithrodontomys fulvescens,1002354,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,fulvescens,Reithrodontomys fulvescens,Reithrodontomys fulvescens,0,,NA,Reithrodontomys fulvescens,1529,Cricetidae,0,0,0,0,0,0,0,0,50,50,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,11.4,Ref_117,1,,RODENTIA,CRICETIDAE,Reithrodontomys,11.55,,8.1,3.43,Nocturnal,3,0,0,1,1,0,0,0,0,0,0,0,0,0,,,75,96,20,18,13,1.28,0.27,0.24,,Forest,Map,Terrestrial,,S0,,,,,
307,Reithrodontomys_gracilis,Reithrodontomys gracilis,1002356,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,gracilis,Reithrodontomys gracilis,Reithrodontomys gracilis,0,,NA,Reithrodontomys gracilis,1543,Cricetidae,0,0,0,0,0,0,0,0,50,50,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,12.27,Ref_117,1,,RODENTIA,CRICETIDAE,Reithrodontomys,12.47,,10.8895,3.06,Nocturnal,4,1,0,1,0,0,0,0,0,0,0,0,0,0,,,74,102,18,14,12,1.38,0.24,0.19,,Forest,Map,Terrestrial,,S0,,,,,
308,Reithrodontomys_humulis,Reithrodontomys humulis,1002358,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,humulis,Reithrodontomys humulis,Reithrodontomys humulis,0,,NA,Reithrodontomys humulis,1532,Cricetidae,0,0,0,0,0,0,0,0,50,50,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,8.31,Ref_117,1,,RODENTIA,CRICETIDAE,Reithrodontomys,8.31,,7.05,2.9675,Nocturnal,4,0,0,0,1,1,0,0,0,0,0,1,0,0,,,63,55,15,11,7,0.87,0.24,0.17,,Forest,Map,Terrestrial,,S0,,,,,
309,Reithrodontomys_megalotis,Reithrodontomys megalotis,1002359,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,megalotis,Reithrodontomys megalotis,Reithrodontomys megalotis,0,,NA,Reithrodontomys megalotis,1527,Cricetidae,0,0,0,0,0,0,0,0,50,50,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,9.37,Ref_117,1,,RODENTIA,CRICETIDAE,Reithrodontomys,10.045,,7.281,3.965,Nocturnal,6,0,0,1,1,1,0,0,1,0,0,1,0,0,,,69,70,17,14,10,1.01,0.25,0.20,,Grassland,Map,Terrestrial,,S0,,,,,
310,Reithrodontomys_mexicanus,Reithrodontomys mexicanus,1002360,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,mexicanus,Reithrodontomys mexicanus,Reithrodontomys mexicanus,0,,NA,Reithrodontomys mexicanus,1540,Cricetidae,0,0,0,0,0,0,0,0,50,50,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,16,Ref_117,1,,RODENTIA,CRICETIDAE,Reithrodontomys,15.855,,14.5,2.91,Nocturnal,6,1,0,1,0,0,0,0,0,0,0,1,0,0,,,77,109,20,14,NA,1.42,0.26,0.18,,Forest,Map,Terrestrial,,S0,,,,,
